@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
2606,'2020/03/23 12:47:12:504',7,-0.018926,0.412772,0.602987,-0.092888,0.635206,0.073773,0.301919,0,0,1,0,0,0
2607,'2020/03/23 12:47:12:504',7,-0.018926,0.412772,0.602987,-0.092888,0.635206,0.073773,0.301919,0,0,1,0,0,0
2608,'2020/03/23 12:47:12:504',7,-0.018926,0.412772,0.602987,-0.092888,0.635206,0.073773,0.301919,0,0,1,0,0,0
2609,'2020/03/23 12:47:12:515',7,-0.108214,0.553212,0.457225,-0.000542,0.6017,0.04929,0.455645,0,0,1,0,0,0
2610,'2020/03/23 12:47:12:516',7,-0.108214,0.553212,0.457225,-0.000542,0.6017,0.04929,0.455645,0,0,1,0,0,0
2611,'2020/03/23 12:47:12:516',7,-0.108214,0.553212,0.457225,-0.000542,0.6017,0.04929,0.455645,0,0,1,0,0,0
2612,'2020/03/23 12:47:12:527',7,0.024683,0.52624,0.365679,0.184239,0.482949,0.062344,0.6987,0,0,1,0,0,0
2613,'2020/03/23 12:47:12:527',7,0.024683,0.52624,0.365679,0.184239,0.482949,0.062344,0.6987,0,0,1,0,0,0
2614,'2020/03/23 12:47:12:527',7,0.024683,0.52624,0.365679,0.184239,0.482949,0.062344,0.6987,0,0,1,0,0,0
2615,'2020/03/23 12:47:12:538',7,-0.08597,0.39462,0.540265,0.126077,0.616022,-0.002611,0.574054,0,0,1,0,0,0
2616,'2020/03/23 12:47:12:539',7,-0.08597,0.39462,0.540265,0.126077,0.616022,-0.002611,0.574054,0,0,1,0,0,0
2617,'2020/03/23 12:47:12:539',7,-0.08597,0.39462,0.540265,0.126077,0.616022,-0.002611,0.574054,0,0,1,0,0,0
2618,'2020/03/23 12:47:12:550',7,-0.233176,0.544518,0.418146,0.202358,0.54794,0.040217,0.547107,0,0,1,0,0,0
2619,'2020/03/23 12:47:12:550',7,-0.233176,0.544518,0.418146,0.202358,0.54794,0.040217,0.547107,0,0,1,0,0,0
2620,'2020/03/23 12:47:12:550',7,-0.233176,0.544518,0.418146,0.202358,0.54794,0.040217,0.547107,0,0,1,0,0,0
2621,'2020/03/23 12:47:12:550',7,-0.233176,0.544518,0.418146,0.202358,0.54794,0.040217,0.547107,0,0,1,0,0,0
2622,'2020/03/23 12:47:12:561',7,-0.170085,0.393537,0.516351,0.147219,0.318981,0.427074,0.321197,0,0,1,0,0,0
2623,'2020/03/23 12:47:12:562',7,-0.170085,0.393537,0.516351,0.147219,0.318981,0.427074,0.321197,0,0,1,0,0,0
2624,'2020/03/23 12:47:12:562',7,-0.170085,0.393537,0.516351,0.147219,0.318981,0.427074,0.321197,0,0,1,0,0,0
2625,'2020/03/23 12:47:12:573',7,-0.181574,0.341697,0.471995,0.07536,0.477338,0.173241,0.386401,0,0,1,0,0,0
2626,'2020/03/23 12:47:12:573',7,-0.181574,0.341697,0.471995,0.07536,0.477338,0.173241,0.386401,0,0,1,0,0,0
2627,'2020/03/23 12:47:12:573',7,-0.181574,0.341697,0.471995,0.07536,0.477338,0.173241,0.386401,0,0,1,0,0,0
2628,'2020/03/23 12:47:12:573',7,-0.181574,0.341697,0.471995,0.07536,0.477338,0.173241,0.386401,0,0,1,0,0,0
2629,'2020/03/23 12:47:12:585',7,-0.191519,0.168123,0.627182,-0.034194,0.418126,0.287959,0.290403,0,0,1,0,0,0
2630,'2020/03/23 12:47:12:585',7,-0.191519,0.168123,0.627182,-0.034194,0.418126,0.287959,0.290403,0,0,1,0,0,0
2631,'2020/03/23 12:47:12:585',7,-0.191519,0.168123,0.627182,-0.034194,0.418126,0.287959,0.290403,0,0,1,0,0,0
2632,'2020/03/23 12:47:12:585',7,-0.191519,0.168123,0.627182,-0.034194,0.418126,0.287959,0.290403,0,0,1,0,0,0
2633,'2020/03/23 12:47:12:596',7,0.068056,0.152535,0.868236,-0.125607,0.40143,0.440403,0.166273,0,0,1,0,0,0
2634,'2020/03/23 12:47:12:596',7,0.068056,0.152535,0.868236,-0.125607,0.40143,0.440403,0.166273,0,0,1,0,0,0
2635,'2020/03/23 12:47:12:597',7,0.068056,0.152535,0.868236,-0.125607,0.40143,0.440403,0.166273,0,0,1,0,0,0
2636,'2020/03/23 12:47:12:608',7,0.013542,0.332333,0.578246,-0.000507,0.512437,0.2616,0.36009,0,0,1,0,0,0
2637,'2020/03/23 12:47:12:608',7,0.013542,0.332333,0.578246,-0.000507,0.512437,0.2616,0.36009,0,0,1,0,0,0
2638,'2020/03/23 12:47:12:608',7,0.013542,0.332333,0.578246,-0.000507,0.512437,0.2616,0.36009,0,0,1,0,0,0
2639,'2020/03/23 12:47:12:620',7,0.054728,0.352863,0.674207,-0.121266,0.656752,0.079904,0.312842,0,0,1,0,0,0
2640,'2020/03/23 12:47:12:620',7,0.054728,0.352863,0.674207,-0.121266,0.656752,0.079904,0.312842,0,0,1,0,0,0
2641,'2020/03/23 12:47:12:620',7,0.054728,0.352863,0.674207,-0.121266,0.656752,0.079904,0.312842,0,0,1,0,0,0
2642,'2020/03/23 12:47:12:620',7,0.054728,0.352863,0.674207,-0.121266,0.656752,0.079904,0.312842,0,0,1,0,0,0
2643,'2020/03/23 12:47:12:631',7,-0.094055,0.52704,0.482796,-0.032762,0.610978,0.038996,0.397428,0,0,1,0,0,0
2644,'2020/03/23 12:47:12:632',7,-0.094055,0.52704,0.482796,-0.032762,0.610978,0.038996,0.397428,0,0,1,0,0,0
2645,'2020/03/23 12:47:12:632',7,-0.094055,0.52704,0.482796,-0.032762,0.610978,0.038996,0.397428,0,0,1,0,0,0
2646,'2020/03/23 12:47:12:643',7,0.023942,0.540935,0.346434,0.222259,0.442946,0.087211,0.659591,0,0,1,0,0,0
2647,'2020/03/23 12:47:12:643',7,0.023942,0.540935,0.346434,0.222259,0.442946,0.087211,0.659591,0,0,1,0,0,0
2648,'2020/03/23 12:47:12:643',7,0.023942,0.540935,0.346434,0.222259,0.442946,0.087211,0.659591,0,0,1,0,0,0
2649,'2020/03/23 12:47:12:643',7,0.023942,0.540935,0.346434,0.222259,0.442946,0.087211,0.659591,0,0,1,0,0,0
2650,'2020/03/23 12:47:12:654',7,-0.064343,0.416141,0.525988,0.122524,0.611929,0.01483,0.595746,0,0,1,0,0,0
2651,'2020/03/23 12:47:12:655',7,-0.064343,0.416141,0.525988,0.122524,0.611929,0.01483,0.595746,0,0,1,0,0,0
2652,'2020/03/23 12:47:12:655',7,-0.064343,0.416141,0.525988,0.122524,0.611929,0.01483,0.595746,0,0,1,0,0,0
2653,'2020/03/23 12:47:12:655',7,-0.064343,0.416141,0.525988,0.122524,0.611929,0.01483,0.595746,0,0,1,0,0,0
2654,'2020/03/23 12:47:12:666',7,-0.200891,0.478233,0.454314,0.188238,0.575419,0.006552,0.555844,0,0,1,0,0,0
2655,'2020/03/23 12:47:12:667',7,-0.200891,0.478233,0.454314,0.188238,0.575419,0.006552,0.555844,0,0,1,0,0,0
2656,'2020/03/23 12:47:12:667',7,-0.200891,0.478233,0.454314,0.188238,0.575419,0.006552,0.555844,0,0,1,0,0,0
2657,'2020/03/23 12:47:12:678',7,-0.268335,0.511052,0.48637,0.143689,0.399088,0.331698,0.416278,0,0,1,0,0,0
2658,'2020/03/23 12:47:12:678',7,-0.268335,0.511052,0.48637,0.143689,0.399088,0.331698,0.416278,0,0,1,0,0,0
2659,'2020/03/23 12:47:12:678',7,-0.268335,0.511052,0.48637,0.143689,0.399088,0.331698,0.416278,0,0,1,0,0,0
2660,'2020/03/23 12:47:12:689',7,-0.187584,0.316178,0.511514,0.026533,0.475093,0.267864,0.400819,0,0,1,0,0,0
2661,'2020/03/23 12:47:12:689',7,-0.187584,0.316178,0.511514,0.026533,0.475093,0.267864,0.400819,0,0,1,0,0,0
2662,'2020/03/23 12:47:12:689',7,-0.187584,0.316178,0.511514,0.026533,0.475093,0.267864,0.400819,0,0,1,0,0,0
2663,'2020/03/23 12:47:12:701',7,-0.226509,0.158461,0.58565,-0.017667,0.409392,0.262591,0.288722,0,0,1,0,0,0
2664,'2020/03/23 12:47:12:701',7,-0.226509,0.158461,0.58565,-0.017667,0.409392,0.262591,0.288722,0,0,1,0,0,0
2665,'2020/03/23 12:47:12:701',7,-0.226509,0.158461,0.58565,-0.017667,0.409392,0.262591,0.288722,0,0,1,0,0,0
2666,'2020/03/23 12:47:12:701',7,-0.226509,0.158461,0.58565,-0.017667,0.409392,0.262591,0.288722,0,0,1,0,0,0
2667,'2020/03/23 12:47:12:713',7,0.030464,0.117115,0.868554,-0.180741,0.464646,0.346412,0.234686,0,0,1,0,0,0
2668,'2020/03/23 12:47:12:713',7,0.030464,0.117115,0.868554,-0.180741,0.464646,0.346412,0.234686,0,0,1,0,0,0
2669,'2020/03/23 12:47:12:713',7,0.030464,0.117115,0.868554,-0.180741,0.464646,0.346412,0.234686,0,0,1,0,0,0
2670,'2020/03/23 12:47:12:713',7,0.030464,0.117115,0.868554,-0.180741,0.464646,0.346412,0.234686,0,0,1,0,0,0
2671,'2020/03/23 12:47:12:724',7,0.015362,0.341178,0.62445,-0.005482,0.529622,0.292541,0.346139,0,0,1,0,0,0
2672,'2020/03/23 12:47:12:724',7,0.015362,0.341178,0.62445,-0.005482,0.529622,0.292541,0.346139,0,0,1,0,0,0
2673,'2020/03/23 12:47:12:725',7,0.015362,0.341178,0.62445,-0.005482,0.529622,0.292541,0.346139,0,0,1,0,0,0
2674,'2020/03/23 12:47:12:725',7,0.015362,0.341178,0.62445,-0.005482,0.529622,0.292541,0.346139,0,0,1,0,0,0
2675,'2020/03/23 12:47:12:736',7,0.031011,0.365888,0.658766,-0.101648,0.648343,0.07984,0.372171,0,0,1,0,0,0
2676,'2020/03/23 12:47:12:736',7,0.031011,0.365888,0.658766,-0.101648,0.648343,0.07984,0.372171,0,0,1,0,0,0
2677,'2020/03/23 12:47:12:736',7,0.031011,0.365888,0.658766,-0.101648,0.648343,0.07984,0.372171,0,0,1,0,0,0
2678,'2020/03/23 12:47:12:747',7,-0.092335,0.496,0.510691,-0.059896,0.620122,0.035517,0.358287,0,0,1,0,0,0
2679,'2020/03/23 12:47:12:747',7,-0.092335,0.496,0.510691,-0.059896,0.620122,0.035517,0.358287,0,0,1,0,0,0
2680,'2020/03/23 12:47:12:748',7,-0.092335,0.496,0.510691,-0.059896,0.620122,0.035517,0.358287,0,0,1,0,0,0
2681,'2020/03/23 12:47:12:759',7,-0.095795,0.568828,0.413311,0.096918,0.542991,0.081226,0.557312,0,0,1,0,0,0
2682,'2020/03/23 12:47:12:759',7,-0.095795,0.568828,0.413311,0.096918,0.542991,0.081226,0.557312,0,0,1,0,0,0
2683,'2020/03/23 12:47:12:759',7,-0.095795,0.568828,0.413311,0.096918,0.542991,0.081226,0.557312,0,0,1,0,0,0
2684,'2020/03/23 12:47:12:771',7,-0.017251,0.477738,0.480744,0.122863,0.582475,0.040166,0.653445,0,0,1,0,0,0
2685,'2020/03/23 12:47:12:771',7,-0.017251,0.477738,0.480744,0.122863,0.582475,0.040166,0.653445,0,0,1,0,0,0
2686,'2020/03/23 12:47:12:771',7,-0.017251,0.477738,0.480744,0.122863,0.582475,0.040166,0.653445,0,0,1,0,0,0
2687,'2020/03/23 12:47:12:771',7,-0.017251,0.477738,0.480744,0.122863,0.582475,0.040166,0.653445,0,0,1,0,0,0
2688,'2020/03/23 12:47:12:782',7,-0.161825,0.437245,0.494169,0.167395,0.591963,-0.000169,0.556604,0,0,1,0,0,0
2689,'2020/03/23 12:47:12:783',7,-0.161825,0.437245,0.494169,0.167395,0.591963,-0.000169,0.556604,0,0,1,0,0,0
2690,'2020/03/23 12:47:12:784',7,-0.161825,0.437245,0.494169,0.167395,0.591963,-0.000169,0.556604,0,0,1,0,0,0
2691,'2020/03/23 12:47:12:784',7,-0.161825,0.437245,0.494169,0.167395,0.591963,-0.000169,0.556604,0,0,1,0,0,0
2692,'2020/03/23 12:47:12:784',7,-0.161825,0.437245,0.494169,0.167395,0.591963,-0.000169,0.556604,0,0,1,0,0,0
2693,'2020/03/23 12:47:12:793',7,-0.299512,0.585217,0.464502,0.14223,0.447867,0.266348,0.467952,0,0,1,0,0,0
2694,'2020/03/23 12:47:12:794',7,-0.299512,0.585217,0.464502,0.14223,0.447867,0.266348,0.467952,0,0,1,0,0,0
2695,'2020/03/23 12:47:12:794',7,-0.299512,0.585217,0.464502,0.14223,0.447867,0.266348,0.467952,0,0,1,0,0,0
2696,'2020/03/23 12:47:12:805',7,-0.064013,0.280811,0.613694,0.070166,0.315666,0.470718,0.251237,0,0,1,0,0,0
2697,'2020/03/23 12:47:12:806',7,-0.064013,0.280811,0.613694,0.070166,0.315666,0.470718,0.251237,0,0,1,0,0,0
2698,'2020/03/23 12:47:12:806',7,-0.064013,0.280811,0.613694,0.070166,0.315666,0.470718,0.251237,0,0,1,0,0,0
2699,'2020/03/23 12:47:12:817',7,-0.251281,0.162996,0.562484,-0.010549,0.414469,0.244381,0.289911,0,0,1,0,0,0
2700,'2020/03/23 12:47:12:818',7,-0.251281,0.162996,0.562484,-0.010549,0.414469,0.244381,0.289911,0,0,1,0,0,0
2701,'2020/03/23 12:47:12:818',7,-0.251281,0.162996,0.562484,-0.010549,0.414469,0.244381,0.289911,0,0,1,0,0,0
2702,'2020/03/23 12:47:12:829',7,-0.086845,0.145551,0.756584,-0.12396,0.446378,0.320943,0.267528,0,0,1,0,0,0
2703,'2020/03/23 12:47:12:829',7,-0.086845,0.145551,0.756584,-0.12396,0.446378,0.320943,0.267528,0,0,1,0,0,0
2704,'2020/03/23 12:47:12:829',7,-0.086845,0.145551,0.756584,-0.12396,0.446378,0.320943,0.267528,0,0,1,0,0,0
2705,'2020/03/23 12:47:12:840',7,0.033763,0.323385,0.702351,-0.043289,0.497856,0.340634,0.300129,0,0,1,0,0,0
2706,'2020/03/23 12:47:12:841',7,0.033763,0.323385,0.702351,-0.043289,0.497856,0.340634,0.300129,0,0,1,0,0,0
2707,'2020/03/23 12:47:12:841',7,0.033763,0.323385,0.702351,-0.043289,0.497856,0.340634,0.300129,0,0,1,0,0,0
2708,'2020/03/23 12:47:12:841',7,0.033763,0.323385,0.702351,-0.043289,0.497856,0.340634,0.300129,0,0,1,0,0,0
2709,'2020/03/23 12:47:12:852',7,0.034062,0.362885,0.596279,-0.057133,0.606852,0.113288,0.421505,0,0,1,0,0,0
2710,'2020/03/23 12:47:12:852',7,0.034062,0.362885,0.596279,-0.057133,0.606852,0.113288,0.421505,0,0,1,0,0,0
2711,'2020/03/23 12:47:12:852',7,0.034062,0.362885,0.596279,-0.057133,0.606852,0.113288,0.421505,0,0,1,0,0,0
2712,'2020/03/23 12:47:12:863',7,-0.077877,0.4594,0.541623,-0.080531,0.625256,0.042513,0.327749,0,0,1,0,0,0
2713,'2020/03/23 12:47:12:863',7,-0.077877,0.4594,0.541623,-0.080531,0.625256,0.042513,0.327749,0,0,1,0,0,0
2714,'2020/03/23 12:47:12:864',7,-0.077877,0.4594,0.541623,-0.080531,0.625256,0.042513,0.327749,0,0,1,0,0,0
2715,'2020/03/23 12:47:12:864',7,-0.077877,0.4594,0.541623,-0.080531,0.625256,0.042513,0.327749,0,0,1,0,0,0
2716,'2020/03/23 12:47:12:864',7,-0.077877,0.4594,0.541623,-0.080531,0.625256,0.042513,0.327749,0,0,1,0,0,0
2717,'2020/03/23 12:47:12:875',7,-0.127213,0.572409,0.444357,0.036359,0.579779,0.060672,0.508118,0,0,1,0,0,0
2718,'2020/03/23 12:47:12:876',7,-0.127213,0.572409,0.444357,0.036359,0.579779,0.060672,0.508118,0,0,1,0,0,0
2719,'2020/03/23 12:47:12:876',7,-0.127213,0.572409,0.444357,0.036359,0.579779,0.060672,0.508118,0,0,1,0,0,0
2720,'2020/03/23 12:47:12:887',7,0.060372,0.529715,0.405466,0.165513,0.517153,0.056668,0.720246,0,0,1,0,0,0
2721,'2020/03/23 12:47:12:887',7,0.060372,0.529715,0.405466,0.165513,0.517153,0.056668,0.720246,0,0,1,0,0,0
2722,'2020/03/23 12:47:12:887',7,0.060372,0.529715,0.405466,0.165513,0.517153,0.056668,0.720246,0,0,1,0,0,0
2723,'2020/03/23 12:47:12:898',7,-0.113931,0.398502,0.530462,0.13801,0.609028,-0.007887,0.562223,0,0,1,0,0,0
2724,'2020/03/23 12:47:12:899',7,-0.113931,0.398502,0.530462,0.13801,0.609028,-0.007887,0.562223,0,0,1,0,0,0
2725,'2020/03/23 12:47:12:899',7,-0.113931,0.398502,0.530462,0.13801,0.609028,-0.007887,0.562223,0,0,1,0,0,0
2726,'2020/03/23 12:47:12:910',7,-0.283755,0.630538,0.43669,0.155348,0.489753,0.185075,0.507247,0,0,1,0,0,0
2727,'2020/03/23 12:47:12:910',7,-0.283755,0.630538,0.43669,0.155348,0.489753,0.185075,0.507247,0,0,1,0,0,0
2728,'2020/03/23 12:47:12:910',7,-0.283755,0.630538,0.43669,0.155348,0.489753,0.185075,0.507247,0,0,1,0,0,0
2729,'2020/03/23 12:47:12:910',7,-0.283755,0.630538,0.43669,0.155348,0.489753,0.185075,0.507247,0,0,1,0,0,0
2730,'2020/03/23 12:47:12:921',7,-0.069095,0.283816,0.574254,0.116769,0.280618,0.502379,0.221151,0,0,1,0,0,0
2731,'2020/03/23 12:47:12:922',7,-0.069095,0.283816,0.574254,0.116769,0.280618,0.502379,0.221151,0,0,1,0,0,0
2732,'2020/03/23 12:47:12:922',7,-0.069095,0.283816,0.574254,0.116769,0.280618,0.502379,0.221151,0,0,1,0,0,0
2733,'2020/03/23 12:47:12:933',7,-0.252604,0.19669,0.538752,0.005518,0.428112,0.225572,0.310453,0,0,1,0,0,0
2734,'2020/03/23 12:47:12:933',7,-0.252604,0.19669,0.538752,0.005518,0.428112,0.225572,0.310453,0,0,1,0,0,0
2735,'2020/03/23 12:47:12:934',7,-0.252604,0.19669,0.538752,0.005518,0.428112,0.225572,0.310453,0,0,1,0,0,0
2736,'2020/03/23 12:47:12:934',7,-0.252604,0.19669,0.538752,0.005518,0.428112,0.225572,0.310453,0,0,1,0,0,0
2737,'2020/03/23 12:47:12:944',7,-0.15619,0.166436,0.679834,-0.073202,0.426762,0.308812,0.277105,0,0,1,0,0,0
2738,'2020/03/23 12:47:12:945',7,-0.15619,0.166436,0.679834,-0.073202,0.426762,0.308812,0.277105,0,0,1,0,0,0
2739,'2020/03/23 12:47:12:945',7,-0.15619,0.166436,0.679834,-0.073202,0.426762,0.308812,0.277105,0,0,1,0,0,0
2740,'2020/03/23 12:47:12:945',7,-0.15619,0.166436,0.679834,-0.073202,0.426762,0.308812,0.277105,0,0,1,0,0,0
2741,'2020/03/23 12:47:12:956',7,0.014698,0.229805,0.786793,-0.104002,0.433503,0.396167,0.224165,0,0,1,0,0,0
2742,'2020/03/23 12:47:12:956',7,0.014698,0.229805,0.786793,-0.104002,0.433503,0.396167,0.224165,0,0,1,0,0,0
2743,'2020/03/23 12:47:12:956',7,0.014698,0.229805,0.786793,-0.104002,0.433503,0.396167,0.224165,0,0,1,0,0,0
2744,'2020/03/23 12:47:12:968',7,0.060615,0.339292,0.543506,0.009498,0.503193,0.21663,0.385936,0,0,1,0,0,0
2745,'2020/03/23 12:47:12:968',7,0.060615,0.339292,0.543506,0.009498,0.503193,0.21663,0.385936,0,0,1,0,0,0
2746,'2020/03/23 12:47:12:968',7,0.060615,0.339292,0.543506,0.009498,0.503193,0.21663,0.385936,0,0,1,0,0,0
2747,'2020/03/23 12:47:12:979',7,-0.028191,0.419512,0.59441,-0.091679,0.634383,0.068773,0.305339,0,0,1,0,0,0
2748,'2020/03/23 12:47:12:980',7,-0.028191,0.419512,0.59441,-0.091679,0.634383,0.068773,0.305339,0,0,1,0,0,0
2749,'2020/03/23 12:47:12:980',7,-0.028191,0.419512,0.59441,-0.091679,0.634383,0.068773,0.305339,0,0,1,0,0,0
2750,'2020/03/23 12:47:12:980',7,-0.028191,0.419512,0.59441,-0.091679,0.634383,0.068773,0.305339,0,0,1,0,0,0
2751,'2020/03/23 12:47:12:991',7,-0.113061,0.555012,0.455253,0.002723,0.600694,0.051461,0.463477,0,0,1,0,0,0
2752,'2020/03/23 12:47:12:991',7,-0.113061,0.555012,0.455253,0.002723,0.600694,0.051461,0.463477,0,0,1,0,0,0
2753,'2020/03/23 12:47:12:991',7,-0.113061,0.555012,0.455253,0.002723,0.600694,0.051461,0.463477,0,0,1,0,0,0
2754,'2020/03/23 12:47:13:003',7,0.026241,0.525876,0.369889,0.182325,0.488844,0.06289,0.703546,0,0,1,0,0,0
2755,'2020/03/23 12:47:13:003',7,0.026241,0.525876,0.369889,0.182325,0.488844,0.06289,0.703546,0,0,1,0,0,0
2756,'2020/03/23 12:47:13:003',7,0.026241,0.525876,0.369889,0.182325,0.488844,0.06289,0.703546,0,0,1,0,0,0
2757,'2020/03/23 12:47:13:003',7,0.026241,0.525876,0.369889,0.182325,0.488844,0.06289,0.703546,0,0,1,0,0,0
2758,'2020/03/23 12:47:13:014',7,-0.088343,0.393202,0.540722,0.126631,0.61586,-0.003997,0.572189,0,0,1,0,0,0
2759,'2020/03/23 12:47:13:014',7,-0.088343,0.393202,0.540722,0.126631,0.61586,-0.003997,0.572189,0,0,1,0,0,0
2760,'2020/03/23 12:47:13:015',7,-0.088343,0.393202,0.540722,0.126631,0.61586,-0.003997,0.572189,0,0,1,0,0,0
2761,'2020/03/23 12:47:13:015',7,-0.088343,0.393202,0.540722,0.126631,0.61586,-0.003997,0.572189,0,0,1,0,0,0
2762,'2020/03/23 12:47:13:026',7,-0.23944,0.554682,0.418698,0.200622,0.542303,0.053081,0.541767,0,0,1,0,0,0
2763,'2020/03/23 12:47:13:026',7,-0.23944,0.554682,0.418698,0.200622,0.542303,0.053081,0.541767,0,0,1,0,0,0
2764,'2020/03/23 12:47:13:026',7,-0.23944,0.554682,0.418698,0.200622,0.542303,0.053081,0.541767,0,0,1,0,0,0
2765,'2020/03/23 12:47:13:038',7,-0.146035,0.368829,0.523708,0.147926,0.302871,0.449542,0.29723,0,0,1,0,0,0
2766,'2020/03/23 12:47:13:038',7,-0.146035,0.368829,0.523708,0.147926,0.302871,0.449542,0.29723,0,0,1,0,0,0
2767,'2020/03/23 12:47:13:038',7,-0.146035,0.368829,0.523708,0.147926,0.302871,0.449542,0.29723,0,0,1,0,0,0
2768,'2020/03/23 12:47:13:049',7,-0.195952,0.317134,0.487462,0.064398,0.47019,0.182991,0.37509,0,0,1,0,0,0
2769,'2020/03/23 12:47:13:050',7,-0.195952,0.317134,0.487462,0.064398,0.47019,0.182991,0.37509,0,0,1,0,0,0
2770,'2020/03/23 12:47:13:050',7,-0.195952,0.317134,0.487462,0.064398,0.47019,0.182991,0.37509,0,0,1,0,0,0
2771,'2020/03/23 12:47:13:050',7,-0.195952,0.317134,0.487462,0.064398,0.47019,0.182991,0.37509,0,0,1,0,0,0
2772,'2020/03/23 12:47:13:061',7,-0.187918,0.168561,0.632843,-0.038044,0.419224,0.290662,0.289281,0,0,1,0,0,0
2773,'2020/03/23 12:47:13:061',7,-0.187918,0.168561,0.632843,-0.038044,0.419224,0.290662,0.289281,0,0,1,0,0,0
2774,'2020/03/23 12:47:13:061',7,-0.187918,0.168561,0.632843,-0.038044,0.419224,0.290662,0.289281,0,0,1,0,0,0
2775,'2020/03/23 12:47:13:072',7,0.059892,0.160004,0.859228,-0.123615,0.403523,0.43736,0.172634,0,0,1,0,0,0
2776,'2020/03/23 12:47:13:073',7,0.059892,0.160004,0.859228,-0.123615,0.403523,0.43736,0.172634,0,0,1,0,0,0
2777,'2020/03/23 12:47:13:073',7,0.059892,0.160004,0.859228,-0.123615,0.403523,0.43736,0.172634,0,0,1,0,0,0
2778,'2020/03/23 12:47:13:073',7,0.059892,0.160004,0.859228,-0.123615,0.403523,0.43736,0.172634,0,0,1,0,0,0
2779,'2020/03/23 12:47:13:084',7,0.016953,0.332175,0.572868,-0.000208,0.508798,0.256026,0.360641,0,0,1,0,0,0
2780,'2020/03/23 12:47:13:085',7,0.016953,0.332175,0.572868,-0.000208,0.508798,0.256026,0.360641,0,0,1,0,0,0
2781,'2020/03/23 12:47:13:085',7,0.016953,0.332175,0.572868,-0.000208,0.508798,0.256026,0.360641,0,0,1,0,0,0
2782,'2020/03/23 12:47:13:085',7,0.016953,0.332175,0.572868,-0.000208,0.508798,0.256026,0.360641,0,0,1,0,0,0
2783,'2020/03/23 12:47:13:096',7,0.054851,0.353261,0.671762,-0.120566,0.654493,0.082396,0.304716,0,0,1,0,0,0
2784,'2020/03/23 12:47:13:096',7,0.054851,0.353261,0.671762,-0.120566,0.654493,0.082396,0.304716,0,0,1,0,0,0
2785,'2020/03/23 12:47:13:096',7,0.054851,0.353261,0.671762,-0.120566,0.654493,0.082396,0.304716,0,0,1,0,0,0
2786,'2020/03/23 12:47:13:107',7,-0.093701,0.530939,0.479347,-0.028618,0.609419,0.039981,0.403331,0,0,1,0,0,0
2787,'2020/03/23 12:47:13:107',7,-0.093701,0.530939,0.479347,-0.028618,0.609419,0.039981,0.403331,0,0,1,0,0,0
2788,'2020/03/23 12:47:13:107',7,-0.093701,0.530939,0.479347,-0.028618,0.609419,0.039981,0.403331,0,0,1,0,0,0
2789,'2020/03/23 12:47:13:119',7,0.019543,0.535274,0.34605,0.216155,0.448148,0.082099,0.666335,0,0,1,0,0,0
2790,'2020/03/23 12:47:13:119',7,0.019543,0.535274,0.34605,0.216155,0.448148,0.082099,0.666335,0,0,1,0,0,0
2791,'2020/03/23 12:47:13:119',7,0.019543,0.535274,0.34605,0.216155,0.448148,0.082099,0.666335,0,0,1,0,0,0
2792,'2020/03/23 12:47:13:131',7,-0.067501,0.412142,0.529279,0.122837,0.61342,0.011566,0.592262,0,0,1,0,0,0
2793,'2020/03/23 12:47:13:131',7,-0.067501,0.412142,0.529279,0.122837,0.61342,0.011566,0.592262,0,0,1,0,0,0
2794,'2020/03/23 12:47:13:131',7,-0.067501,0.412142,0.529279,0.122837,0.61342,0.011566,0.592262,0,0,1,0,0,0
2795,'2020/03/23 12:47:13:131',7,-0.067501,0.412142,0.529279,0.122837,0.61342,0.011566,0.592262,0,0,1,0,0,0
2796,'2020/03/23 12:47:13:142',7,-0.20505,0.484971,0.448406,0.190818,0.572825,0.007804,0.555901,0,0,1,0,0,0
2797,'2020/03/23 12:47:13:142',7,-0.20505,0.484971,0.448406,0.190818,0.572825,0.007804,0.555901,0,0,1,0,0,0
2798,'2020/03/23 12:47:13:142',7,-0.20505,0.484971,0.448406,0.190818,0.572825,0.007804,0.555901,0,0,1,0,0,0
2799,'2020/03/23 12:47:13:154',7,-0.260615,0.499384,0.489088,0.143893,0.391033,0.340962,0.408045,0,0,1,0,0,0
2800,'2020/03/23 12:47:13:154',7,-0.260615,0.499384,0.489088,0.143893,0.391033,0.340962,0.408045,0,0,1,0,0,0
2801,'2020/03/23 12:47:13:154',7,-0.260615,0.499384,0.489088,0.143893,0.391033,0.340962,0.408045,0,0,1,0,0,0
2802,'2020/03/23 12:47:13:155',7,-0.260615,0.499384,0.489088,0.143893,0.391033,0.340962,0.408045,0,0,1,0,0,0
2803,'2020/03/23 12:47:13:155',7,-0.260615,0.499384,0.489088,0.143893,0.391033,0.340962,0.408045,0,0,1,0,0,0
