@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
1113,'2020/03/23 13:24:32:895',2,0.538759,-0.394974,0.071664,0.010808,0.428311,0.240478,0.161694,0.103682,0.183635,0.249969,0.258274,0.135881,0.270767,0,0,0,0,0,0,0,1,0,0,0,0,0
1114,'2020/03/23 13:24:32:895',2,0.538759,-0.394974,0.071664,0.010808,0.428311,0.240478,0.161694,0.103682,0.183635,0.249969,0.258274,0.135881,0.270767,0,0,0,0,0,0,0,1,0,0,0,0,0
1115,'2020/03/23 13:24:32:906',2,0.56055,-0.396398,0.128878,-0.009434,0.448907,0.282685,0.207709,0.149965,0.210953,0.276964,0.268601,0.143003,0.279419,0,0,0,0,0,0,0,1,0,0,0,0,0
1116,'2020/03/23 13:24:32:907',2,0.56055,-0.396398,0.128878,-0.009434,0.448907,0.282685,0.207709,0.149965,0.210953,0.276964,0.268601,0.143003,0.279419,0,0,0,0,0,0,0,1,0,0,0,0,0
1117,'2020/03/23 13:24:32:918',2,0.54302,-0.415907,0.13234,-0.010872,0.453369,0.259252,0.206913,0.121138,0.197738,0.290557,0.315543,0.168737,0.315193,0,0,0,0,0,0,0,1,0,0,0,0,0
1118,'2020/03/23 13:24:32:918',2,0.54302,-0.415907,0.13234,-0.010872,0.453369,0.259252,0.206913,0.121138,0.197738,0.290557,0.315543,0.168737,0.315193,0,0,0,0,0,0,0,1,0,0,0,0,0
1119,'2020/03/23 13:24:32:918',2,0.54302,-0.415907,0.13234,-0.010872,0.453369,0.259252,0.206913,0.121138,0.197738,0.290557,0.315543,0.168737,0.315193,0,0,0,0,0,0,0,1,0,0,0,0,0
1120,'2020/03/23 13:24:32:930',2,0.525124,-0.383936,0.179194,0.042499,0.438535,0.253244,0.229373,0.164995,0.207254,0.308988,0.290257,0.136099,0.293114,0,0,0,0,0,0,0,1,0,0,0,0,0
1121,'2020/03/23 13:24:32:930',2,0.525124,-0.383936,0.179194,0.042499,0.438535,0.253244,0.229373,0.164995,0.207254,0.308988,0.290257,0.136099,0.293114,0,0,0,0,0,0,0,1,0,0,0,0,0
1122,'2020/03/23 13:24:32:941',2,0.563134,-0.387762,0.166927,0.041383,0.484444,0.307308,0.214532,0.145598,0.228958,0.33692,0.320988,0.191987,0.357846,0,0,0,0,0,0,0,1,0,0,0,0,0
1123,'2020/03/23 13:24:32:942',2,0.563134,-0.387762,0.166927,0.041383,0.484444,0.307308,0.214532,0.145598,0.228958,0.33692,0.320988,0.191987,0.357846,0,0,0,0,0,0,0,1,0,0,0,0,0
1124,'2020/03/23 13:24:32:953',2,0.610732,-0.38653,0.124717,-0.001414,0.447832,0.310097,0.268039,0.185288,0.256987,0.299859,0.316833,0.162886,0.283294,0,0,0,0,0,0,0,1,0,0,0,0,0
1125,'2020/03/23 13:24:32:953',2,0.610732,-0.38653,0.124717,-0.001414,0.447832,0.310097,0.268039,0.185288,0.256987,0.299859,0.316833,0.162886,0.283294,0,0,0,0,0,0,0,1,0,0,0,0,0
1126,'2020/03/23 13:24:32:965',2,0.615102,-0.372069,0.118132,0.017177,0.432287,0.267061,0.181613,0.155992,0.276086,0.351596,0.333323,0.165072,0.283697,0,0,0,0,0,0,0,1,0,0,0,0,0
1127,'2020/03/23 13:24:32:965',2,0.615102,-0.372069,0.118132,0.017177,0.432287,0.267061,0.181613,0.155992,0.276086,0.351596,0.333323,0.165072,0.283697,0,0,0,0,0,0,0,1,0,0,0,0,0
1128,'2020/03/23 13:24:32:965',2,0.615102,-0.372069,0.118132,0.017177,0.432287,0.267061,0.181613,0.155992,0.276086,0.351596,0.333323,0.165072,0.283697,0,0,0,0,0,0,0,1,0,0,0,0,0
1129,'2020/03/23 13:24:32:976',2,0.573655,-0.388149,0.165479,0.027967,0.480071,0.306989,0.224243,0.176059,0.259511,0.328114,0.304388,0.211485,0.309932,0,0,0,0,0,0,0,1,0,0,0,0,0
1130,'2020/03/23 13:24:32:976',2,0.573655,-0.388149,0.165479,0.027967,0.480071,0.306989,0.224243,0.176059,0.259511,0.328114,0.304388,0.211485,0.309932,0,0,0,0,0,0,0,1,0,0,0,0,0
1131,'2020/03/23 13:24:32:988',2,0.564781,-0.380777,0.172266,-0.003322,0.463431,0.328314,0.231618,0.165775,0.275497,0.359954,0.345627,0.175448,0.280852,0,0,0,0,0,0,0,1,0,0,0,0,0
1132,'2020/03/23 13:24:32:988',2,0.564781,-0.380777,0.172266,-0.003322,0.463431,0.328314,0.231618,0.165775,0.275497,0.359954,0.345627,0.175448,0.280852,0,0,0,0,0,0,0,1,0,0,0,0,0
1133,'2020/03/23 13:24:32:988',2,0.564781,-0.380777,0.172266,-0.003322,0.463431,0.328314,0.231618,0.165775,0.275497,0.359954,0.345627,0.175448,0.280852,0,0,0,0,0,0,0,1,0,0,0,0,0
1134,'2020/03/23 13:24:33:000',2,0.524489,-0.407597,0.095279,0.0218,0.467576,0.261969,0.167212,0.104539,0.189299,0.26488,0.270026,0.124544,0.258755,0,0,0,0,0,0,0,1,0,0,0,0,0
1135,'2020/03/23 13:24:33:000',2,0.524489,-0.407597,0.095279,0.0218,0.467576,0.261969,0.167212,0.104539,0.189299,0.26488,0.270026,0.124544,0.258755,0,0,0,0,0,0,0,1,0,0,0,0,0
1136,'2020/03/23 13:24:33:011',2,0.599933,-0.367134,0.129478,-0.002763,0.44035,0.287367,0.18922,0.14104,0.181168,0.244495,0.255187,0.143232,0.256602,0,0,0,0,0,0,0,1,0,0,0,0,0
1137,'2020/03/23 13:24:33:011',2,0.599933,-0.367134,0.129478,-0.002763,0.44035,0.287367,0.18922,0.14104,0.181168,0.244495,0.255187,0.143232,0.256602,0,0,0,0,0,0,0,1,0,0,0,0,0
1138,'2020/03/23 13:24:33:023',2,0.564644,-0.393668,0.142199,-0.006096,0.456918,0.267115,0.213368,0.137434,0.205895,0.289842,0.298317,0.164612,0.319581,0,0,0,0,0,0,0,1,0,0,0,0,0
1139,'2020/03/23 13:24:33:023',2,0.564644,-0.393668,0.142199,-0.006096,0.456918,0.267115,0.213368,0.137434,0.205895,0.289842,0.298317,0.164612,0.319581,0,0,0,0,0,0,0,1,0,0,0,0,0
1140,'2020/03/23 13:24:33:034',2,0.543586,-0.401872,0.163092,0.030337,0.440373,0.254151,0.212132,0.131769,0.197215,0.293238,0.292992,0.134832,0.266718,0,0,0,0,0,0,0,1,0,0,0,0,0
1141,'2020/03/23 13:24:33:035',2,0.543586,-0.401872,0.163092,0.030337,0.440373,0.254151,0.212132,0.131769,0.197215,0.293238,0.292992,0.134832,0.266718,0,0,0,0,0,0,0,1,0,0,0,0,0
1142,'2020/03/23 13:24:33:046',2,0.526534,-0.381318,0.171649,0.056636,0.486511,0.284325,0.215194,0.164469,0.232047,0.334152,0.297418,0.155357,0.342768,0,0,0,0,0,0,0,1,0,0,0,0,0
1143,'2020/03/23 13:24:33:046',2,0.526534,-0.381318,0.171649,0.056636,0.486511,0.284325,0.215194,0.164469,0.232047,0.334152,0.297418,0.155357,0.342768,0,0,0,0,0,0,0,1,0,0,0,0,0
1144,'2020/03/23 13:24:33:046',2,0.526534,-0.381318,0.171649,0.056636,0.486511,0.284325,0.215194,0.164469,0.232047,0.334152,0.297418,0.155357,0.342768,0,0,0,0,0,0,0,1,0,0,0,0,0
1145,'2020/03/23 13:24:33:058',2,0.598612,-0.374532,0.15932,0.001301,0.457879,0.330713,0.285183,0.181812,0.245369,0.304253,0.328871,0.189735,0.312941,0,0,0,0,0,0,0,1,0,0,0,0,0
1146,'2020/03/23 13:24:33:059',2,0.598612,-0.374532,0.15932,0.001301,0.457879,0.330713,0.285183,0.181812,0.245369,0.304253,0.328871,0.189735,0.312941,0,0,0,0,0,0,0,1,0,0,0,0,0
1147,'2020/03/23 13:24:33:059',2,0.598612,-0.374532,0.15932,0.001301,0.457879,0.330713,0.285183,0.181812,0.245369,0.304253,0.328871,0.189735,0.312941,0,0,0,0,0,0,0,1,0,0,0,0,0
1148,'2020/03/23 13:24:33:069',2,0.631576,-0.372336,0.103476,0.002979,0.434716,0.286264,0.192746,0.171031,0.281351,0.34328,0.328428,0.169119,0.306534,0,0,0,0,0,0,0,1,0,0,0,0,0
1149,'2020/03/23 13:24:33:069',2,0.631576,-0.372336,0.103476,0.002979,0.434716,0.286264,0.192746,0.171031,0.281351,0.34328,0.328428,0.169119,0.306534,0,0,0,0,0,0,0,1,0,0,0,0,0
1150,'2020/03/23 13:24:33:081',2,0.573572,-0.401264,0.141167,0.029506,0.459159,0.277685,0.217143,0.157982,0.254816,0.325588,0.298477,0.185735,0.280231,0,0,0,0,0,0,0,1,0,0,0,0,0
1151,'2020/03/23 13:24:33:081',2,0.573572,-0.401264,0.141167,0.029506,0.459159,0.277685,0.217143,0.157982,0.254816,0.325588,0.298477,0.185735,0.280231,0,0,0,0,0,0,0,1,0,0,0,0,0
1152,'2020/03/23 13:24:33:092',2,0.590453,-0.355762,0.193945,0.003237,0.455901,0.328028,0.232934,0.190124,0.282226,0.346494,0.333828,0.189461,0.298927,0,0,0,0,0,0,0,1,0,0,0,0,0
1153,'2020/03/23 13:24:33:093',2,0.590453,-0.355762,0.193945,0.003237,0.455901,0.328028,0.232934,0.190124,0.282226,0.346494,0.333828,0.189461,0.298927,0,0,0,0,0,0,0,1,0,0,0,0,0
1154,'2020/03/23 13:24:33:104',2,0.524459,-0.41391,0.12386,0.025818,0.495767,0.295929,0.190001,0.11912,0.213648,0.294634,0.290048,0.125673,0.247175,0,0,0,0,0,0,0,1,0,0,0,0,0
1155,'2020/03/23 13:24:33:104',2,0.524459,-0.41391,0.12386,0.025818,0.495767,0.295929,0.190001,0.11912,0.213648,0.294634,0.290048,0.125673,0.247175,0,0,0,0,0,0,0,1,0,0,0,0,0
1156,'2020/03/23 13:24:33:116',2,0.585516,-0.357391,0.095271,0.005356,0.408019,0.247823,0.168712,0.10918,0.179981,0.24563,0.256593,0.150005,0.264944,0,0,0,0,0,0,0,1,0,0,0,0,0
1157,'2020/03/23 13:24:33:116',2,0.585516,-0.357391,0.095271,0.005356,0.408019,0.247823,0.168712,0.10918,0.179981,0.24563,0.256593,0.150005,0.264944,0,0,0,0,0,0,0,1,0,0,0,0,0
1158,'2020/03/23 13:24:33:116',2,0.585516,-0.357391,0.095271,0.005356,0.408019,0.247823,0.168712,0.10918,0.179981,0.24563,0.256593,0.150005,0.264944,0,0,0,0,0,0,0,1,0,0,0,0,0
1159,'2020/03/23 13:24:33:127',2,0.565772,-0.395141,0.137651,-0.003122,0.454039,0.275022,0.216505,0.151269,0.216771,0.297091,0.291474,0.161655,0.311471,0,0,0,0,0,0,0,1,0,0,0,0,0
1160,'2020/03/23 13:24:33:128',2,0.565772,-0.395141,0.137651,-0.003122,0.454039,0.275022,0.216505,0.151269,0.216771,0.297091,0.291474,0.161655,0.311471,0,0,0,0,0,0,0,1,0,0,0,0,0
1161,'2020/03/23 13:24:33:128',2,0.565772,-0.395141,0.137651,-0.003122,0.454039,0.275022,0.216505,0.151269,0.216771,0.297091,0.291474,0.161655,0.311471,0,0,0,0,0,0,0,1,0,0,0,0,0
1162,'2020/03/23 13:24:33:139',2,0.552157,-0.410086,0.153107,0.01861,0.456856,0.262298,0.206422,0.113544,0.188207,0.285026,0.307969,0.147552,0.271915,0,0,0,0,0,0,0,1,0,0,0,0,0
1163,'2020/03/23 13:24:33:139',2,0.552157,-0.410086,0.153107,0.01861,0.456856,0.262298,0.206422,0.113544,0.188207,0.285026,0.307969,0.147552,0.271915,0,0,0,0,0,0,0,1,0,0,0,0,0
1164,'2020/03/23 13:24:33:151',2,0.5132,-0.374092,0.180144,0.054542,0.463982,0.261515,0.226939,0.178283,0.222834,0.323525,0.287845,0.135081,0.32051,0,0,0,0,0,0,0,1,0,0,0,0,0
1165,'2020/03/23 13:24:33:152',2,0.5132,-0.374092,0.180144,0.054542,0.463982,0.261515,0.226939,0.178283,0.222834,0.323525,0.287845,0.135081,0.32051,0,0,0,0,0,0,0,1,0,0,0,0,0
1166,'2020/03/23 13:24:33:162',2,0.599597,-0.371513,0.172614,0.013598,0.469443,0.329973,0.250799,0.157145,0.239628,0.324246,0.329043,0.201999,0.340197,0,0,0,0,0,0,0,1,0,0,0,0,0
1167,'2020/03/23 13:24:33:162',2,0.599597,-0.371513,0.172614,0.013598,0.469443,0.329973,0.250799,0.157145,0.239628,0.324246,0.329043,0.201999,0.340197,0,0,0,0,0,0,0,1,0,0,0,0,0
1168,'2020/03/23 13:24:33:174',2,0.622138,-0.385776,0.101402,-0.003045,0.438238,0.296327,0.225873,0.181983,0.279131,0.326786,0.3197,0.165182,0.295083,0,0,0,0,0,0,0,1,0,0,0,0,0
1169,'2020/03/23 13:24:33:174',2,0.622138,-0.385776,0.101402,-0.003045,0.438238,0.296327,0.225873,0.181983,0.279131,0.326786,0.3197,0.165182,0.295083,0,0,0,0,0,0,0,1,0,0,0,0,0
1170,'2020/03/23 13:24:33:185',2,0.571089,-0.398479,0.125673,0.024555,0.436688,0.25695,0.197033,0.14937,0.267954,0.341275,0.318487,0.17032,0.270853,0,0,0,0,0,0,0,1,0,0,0,0,0
1171,'2020/03/23 13:24:33:186',2,0.571089,-0.398479,0.125673,0.024555,0.436688,0.25695,0.197033,0.14937,0.267954,0.341275,0.318487,0.17032,0.270853,0,0,0,0,0,0,0,1,0,0,0,0,0
1172,'2020/03/23 13:24:33:186',2,0.571089,-0.398479,0.125673,0.024555,0.436688,0.25695,0.197033,0.14937,0.267954,0.341275,0.318487,0.17032,0.270853,0,0,0,0,0,0,0,1,0,0,0,0,0
1173,'2020/03/23 13:24:33:197',2,0.583064,-0.365895,0.18631,0.013515,0.472414,0.320067,0.221968,0.193272,0.275487,0.333921,0.320258,0.210845,0.320085,0,0,0,0,0,0,0,1,0,0,0,0,0
1174,'2020/03/23 13:24:33:197',2,0.583064,-0.365895,0.18631,0.013515,0.472414,0.320067,0.221968,0.193272,0.275487,0.333921,0.320258,0.210845,0.320085,0,0,0,0,0,0,0,1,0,0,0,0,0
1175,'2020/03/23 13:24:33:208',2,0.53576,-0.409652,0.146062,0.015788,0.494782,0.321183,0.219495,0.146502,0.251459,0.339677,0.325274,0.148794,0.259043,0,0,0,0,0,0,0,1,0,0,0,0,0
1176,'2020/03/23 13:24:33:209',2,0.53576,-0.409652,0.146062,0.015788,0.494782,0.321183,0.219495,0.146502,0.251459,0.339677,0.325274,0.148794,0.259043,0,0,0,0,0,0,0,1,0,0,0,0,0
1177,'2020/03/23 13:24:33:209',2,0.53576,-0.409652,0.146062,0.015788,0.494782,0.321183,0.219495,0.146502,0.251459,0.339677,0.325274,0.148794,0.259043,0,0,0,0,0,0,0,1,0,0,0,0,0
1178,'2020/03/23 13:24:33:220',2,0.541592,-0.393279,0.068897,0.00811,0.421067,0.238038,0.161932,0.104132,0.185105,0.250619,0.259786,0.141641,0.275318,0,0,0,0,0,0,0,1,0,0,0,0,0
1179,'2020/03/23 13:24:33:220',2,0.541592,-0.393279,0.068897,0.00811,0.421067,0.238038,0.161932,0.104132,0.185105,0.250619,0.259786,0.141641,0.275318,0,0,0,0,0,0,0,1,0,0,0,0,0
1180,'2020/03/23 13:24:33:232',2,0.564395,-0.393329,0.133661,-0.005318,0.452624,0.285079,0.213624,0.155312,0.218277,0.286593,0.276853,0.149874,0.287882,0,0,0,0,0,0,0,1,0,0,0,0,0
1181,'2020/03/23 13:24:33:233',2,0.564395,-0.393329,0.133661,-0.005318,0.452624,0.285079,0.213624,0.155312,0.218277,0.286593,0.276853,0.149874,0.287882,0,0,0,0,0,0,0,1,0,0,0,0,0
1182,'2020/03/23 13:24:33:244',2,0.543533,-0.415898,0.134822,-0.007086,0.45533,0.260562,0.207206,0.119325,0.196058,0.289953,0.316185,0.166294,0.30955,0,0,0,0,0,0,0,1,0,0,0,0,0
1183,'2020/03/23 13:24:33:244',2,0.543533,-0.415898,0.134822,-0.007086,0.45533,0.260562,0.207206,0.119325,0.196058,0.289953,0.316185,0.166294,0.30955,0,0,0,0,0,0,0,1,0,0,0,0,0
1184,'2020/03/23 13:24:33:255',2,0.521867,-0.381439,0.180754,0.044702,0.440958,0.253552,0.230516,0.168425,0.208435,0.310632,0.28937,0.135617,0.297424,0,0,0,0,0,0,0,1,0,0,0,0,0
1185,'2020/03/23 13:24:33:256',2,0.521867,-0.381439,0.180754,0.044702,0.440958,0.253552,0.230516,0.168425,0.208435,0.310632,0.28937,0.135617,0.297424,0,0,0,0,0,0,0,1,0,0,0,0,0
1186,'2020/03/23 13:24:33:256',2,0.521867,-0.381439,0.180754,0.044702,0.440958,0.253552,0.230516,0.168425,0.208435,0.310632,0.28937,0.135617,0.297424,0,0,0,0,0,0,0,1,0,0,0,0,0
1187,'2020/03/23 13:24:33:267',2,0.570604,-0.386177,0.168036,0.038146,0.48277,0.310796,0.21709,0.144721,0.229487,0.336015,0.32327,0.195356,0.356453,0,0,0,0,0,0,0,1,0,0,0,0,0
1188,'2020/03/23 13:24:33:267',2,0.570604,-0.386177,0.168036,0.038146,0.48277,0.310796,0.21709,0.144721,0.229487,0.336015,0.32327,0.195356,0.356453,0,0,0,0,0,0,0,1,0,0,0,0,0
1189,'2020/03/23 13:24:33:278',2,0.611072,-0.389001,0.119115,-0.001773,0.44605,0.30743,0.263082,0.185604,0.260088,0.30184,0.315564,0.160595,0.281343,0,0,0,0,0,0,0,1,0,0,0,0,0
1190,'2020/03/23 13:24:33:278',2,0.611072,-0.389001,0.119115,-0.001773,0.44605,0.30743,0.263082,0.185604,0.260088,0.30184,0.315564,0.160595,0.281343,0,0,0,0,0,0,0,1,0,0,0,0,0
1191,'2020/03/23 13:24:33:278',2,0.611072,-0.389001,0.119115,-0.001773,0.44605,0.30743,0.263082,0.185604,0.260088,0.30184,0.315564,0.160595,0.281343,0,0,0,0,0,0,0,1,0,0,0,0,0
1192,'2020/03/23 13:24:33:290',2,0.610146,-0.373412,0.120673,0.019529,0.43251,0.264002,0.181823,0.1538,0.275457,0.351694,0.332389,0.16448,0.279592,0,0,0,0,0,0,0,1,0,0,0,0,0
1193,'2020/03/23 13:24:33:290',2,0.610146,-0.373412,0.120673,0.019529,0.43251,0.264002,0.181823,0.1538,0.275457,0.351694,0.332389,0.16448,0.279592,0,0,0,0,0,0,0,1,0,0,0,0,0
1194,'2020/03/23 13:24:33:302',2,0.572866,-0.385763,0.168716,0.026744,0.481579,0.310256,0.22389,0.178583,0.261431,0.329135,0.307067,0.214369,0.314128,0,0,0,0,0,0,0,1,0,0,0,0,0
1195,'2020/03/23 13:24:33:302',2,0.572866,-0.385763,0.168716,0.026744,0.481579,0.310256,0.22389,0.178583,0.261431,0.329135,0.307067,0.214369,0.314128,0,0,0,0,0,0,0,1,0,0,0,0,0
1196,'2020/03/23 13:24:33:313',2,0.557612,-0.387669,0.167022,-0.00302,0.466299,0.32692,0.229901,0.162721,0.274332,0.361609,0.347053,0.174016,0.278971,0,0,0,0,0,0,0,1,0,0,0,0,0
1197,'2020/03/23 13:24:33:313',2,0.557612,-0.387669,0.167022,-0.00302,0.466299,0.32692,0.229901,0.162721,0.274332,0.361609,0.347053,0.174016,0.278971,0,0,0,0,0,0,0,1,0,0,0,0,0
1198,'2020/03/23 13:24:33:325',2,0.525025,-0.407053,0.089179,0.018577,0.459938,0.255788,0.163875,0.102338,0.185491,0.259533,0.264929,0.122935,0.25845,0,0,0,0,0,0,0,1,0,0,0,0,0
1199,'2020/03/23 13:24:33:325',2,0.525025,-0.407053,0.089179,0.018577,0.459938,0.255788,0.163875,0.102338,0.185491,0.259533,0.264929,0.122935,0.25845,0,0,0,0,0,0,0,1,0,0,0,0,0
1200,'2020/03/23 13:24:33:325',2,0.525025,-0.407053,0.089179,0.018577,0.459938,0.255788,0.163875,0.102338,0.185491,0.259533,0.264929,0.122935,0.25845,0,0,0,0,0,0,0,1,0,0,0,0,0
1201,'2020/03/23 13:24:33:336',2,0.591933,-0.372855,0.131057,-0.003296,0.445583,0.291475,0.195889,0.146419,0.189105,0.250293,0.25849,0.143742,0.260736,0,0,0,0,0,0,0,1,0,0,0,0,0
1202,'2020/03/23 13:24:33:336',2,0.591933,-0.372855,0.131057,-0.003296,0.445583,0.291475,0.195889,0.146419,0.189105,0.250293,0.25849,0.143742,0.260736,0,0,0,0,0,0,0,1,0,0,0,0,0
1203,'2020/03/23 13:24:33:348',2,0.562871,-0.395215,0.141615,-0.006917,0.457,0.265806,0.212447,0.134881,0.204774,0.289495,0.300456,0.165385,0.320049,0,0,0,0,0,0,0,1,0,0,0,0,0
1204,'2020/03/23 13:24:33:348',2,0.562871,-0.395215,0.141615,-0.006917,0.457,0.265806,0.212447,0.134881,0.204774,0.289495,0.300456,0.165385,0.320049,0,0,0,0,0,0,0,1,0,0,0,0,0
1205,'2020/03/23 13:24:33:349',2,0.562871,-0.395215,0.141615,-0.006917,0.457,0.265806,0.212447,0.134881,0.204774,0.289495,0.300456,0.165385,0.320049,0,0,0,0,0,0,0,1,0,0,0,0,0
1206,'2020/03/23 13:24:33:359',2,0.541105,-0.3992,0.165975,0.032638,0.438833,0.253748,0.215161,0.137494,0.199348,0.29601,0.291893,0.13434,0.270001,0,0,0,0,0,0,0,1,0,0,0,0,0
1207,'2020/03/23 13:24:33:360',2,0.541105,-0.3992,0.165975,0.032638,0.438833,0.253748,0.215161,0.137494,0.199348,0.29601,0.291893,0.13434,0.270001,0,0,0,0,0,0,0,1,0,0,0,0,0
1208,'2020/03/23 13:24:33:372',2,0.530626,-0.383951,0.169449,0.054736,0.48774,0.288674,0.214055,0.160868,0.231498,0.33492,0.300893,0.161457,0.346846,0,0,0,0,0,0,0,1,0,0,0,0,0
1209,'2020/03/23 13:24:33:372',2,0.530626,-0.383951,0.169449,0.054736,0.48774,0.288674,0.214055,0.160868,0.231498,0.33492,0.300893,0.161457,0.346846,0,0,0,0,0,0,0,1,0,0,0,0,0
1210,'2020/03/23 13:24:33:383',2,0.601232,-0.374865,0.15533,0.000554,0.456068,0.327724,0.285053,0.18257,0.245106,0.300807,0.326618,0.184868,0.306876,0,0,0,0,0,0,0,1,0,0,0,0,0
1211,'2020/03/23 13:24:33:383',2,0.601232,-0.374865,0.15533,0.000554,0.456068,0.327724,0.285053,0.18257,0.245106,0.300807,0.326618,0.184868,0.306876,0,0,0,0,0,0,0,1,0,0,0,0,0
1212,'2020/03/23 13:24:33:394',2,0.631037,-0.371453,0.105285,0.005133,0.433924,0.28362,0.189442,0.168782,0.280257,0.345194,0.330278,0.168643,0.304653,0,0,0,0,0,0,0,1,0,0,0,0,0
1213,'2020/03/23 13:24:33:395',2,0.631037,-0.371453,0.105285,0.005133,0.433924,0.28362,0.189442,0.168782,0.280257,0.345194,0.330278,0.168643,0.304653,0,0,0,0,0,0,0,1,0,0,0,0,0
1214,'2020/03/23 13:24:33:406',2,0.575046,-0.399489,0.145277,0.029846,0.463445,0.282873,0.219899,0.161553,0.25551,0.326265,0.298639,0.190502,0.284719,0,0,0,0,0,0,0,1,0,0,0,0,0
1215,'2020/03/23 13:24:33:406',2,0.575046,-0.399489,0.145277,0.029846,0.463445,0.282873,0.219899,0.161553,0.25551,0.326265,0.298639,0.190502,0.284719,0,0,0,0,0,0,0,1,0,0,0,0,0
1216,'2020/03/23 13:24:33:406',2,0.575046,-0.399489,0.145277,0.029846,0.463445,0.282873,0.219899,0.161553,0.25551,0.326265,0.298639,0.190502,0.284719,0,0,0,0,0,0,0,1,0,0,0,0,0
1217,'2020/03/23 13:24:33:418',2,0.589001,-0.356839,0.192586,0.001891,0.455914,0.329423,0.23469,0.186955,0.281976,0.349027,0.33582,0.186292,0.294928,0,0,0,0,0,0,0,1,0,0,0,0,0
1218,'2020/03/23 13:24:33:418',2,0.589001,-0.356839,0.192586,0.001891,0.455914,0.329423,0.23469,0.186955,0.281976,0.349027,0.33582,0.186292,0.294928,0,0,0,0,0,0,0,1,0,0,0,0,0
1219,'2020/03/23 13:24:33:418',2,0.589001,-0.356839,0.192586,0.001891,0.455914,0.329423,0.23469,0.186955,0.281976,0.349027,0.33582,0.186292,0.294928,0,0,0,0,0,0,0,1,0,0,0,0,0
1220,'2020/03/23 13:24:33:429',2,0.521672,-0.414869,0.118472,0.025059,0.491899,0.289498,0.183926,0.114097,0.207079,0.287334,0.285136,0.123704,0.247525,0,0,0,0,0,0,0,1,0,0,0,0,0
1221,'2020/03/23 13:24:33:429',2,0.521672,-0.414869,0.118472,0.025059,0.491899,0.289498,0.183926,0.114097,0.207079,0.287334,0.285136,0.123704,0.247525,0,0,0,0,0,0,0,1,0,0,0,0,0
1222,'2020/03/23 13:24:33:441',2,0.594362,-0.351414,0.104322,0.00485,0.410985,0.251806,0.168522,0.112127,0.17675,0.243878,0.254833,0.148301,0.259964,0,0,0,0,0,0,0,1,0,0,0,0,0
1223,'2020/03/23 13:24:33:441',2,0.594362,-0.351414,0.104322,0.00485,0.410985,0.251806,0.168522,0.112127,0.17675,0.243878,0.254833,0.148301,0.259964,0,0,0,0,0,0,0,1,0,0,0,0,0
1224,'2020/03/23 13:24:33:452',2,0.567013,-0.393935,0.139164,-0.003048,0.454289,0.273015,0.215235,0.148143,0.213481,0.295002,0.291631,0.161649,0.313165,0,0,0,0,0,0,0,1,0,0,0,0,0
1225,'2020/03/23 13:24:33:452',2,0.567013,-0.393935,0.139164,-0.003048,0.454289,0.273015,0.215235,0.148143,0.213481,0.295002,0.291631,0.161649,0.313165,0,0,0,0,0,0,0,1,0,0,0,0,0
1226,'2020/03/23 13:24:33:464',2,0.553283,-0.408643,0.155497,0.021657,0.455309,0.261886,0.207056,0.115444,0.189708,0.286124,0.306011,0.145496,0.26911,0,0,0,0,0,0,0,1,0,0,0,0,0
1227,'2020/03/23 13:24:33:464',2,0.553283,-0.408643,0.155497,0.021657,0.455309,0.261886,0.207056,0.115444,0.189708,0.286124,0.306011,0.145496,0.26911,0,0,0,0,0,0,0,1,0,0,0,0,0
1228,'2020/03/23 13:24:33:476',2,0.51347,-0.374707,0.178611,0.055162,0.467718,0.263517,0.224805,0.177533,0.225516,0.325865,0.288305,0.136173,0.323576,0,0,0,0,0,0,0,1,0,0,0,0,0
1229,'2020/03/23 13:24:33:476',2,0.51347,-0.374707,0.178611,0.055162,0.467718,0.263517,0.224805,0.177533,0.225516,0.325865,0.288305,0.136173,0.323576,0,0,0,0,0,0,0,1,0,0,0,0,0
1230,'2020/03/23 13:24:33:476',2,0.51347,-0.374707,0.178611,0.055162,0.467718,0.263517,0.224805,0.177533,0.225516,0.325865,0.288305,0.136173,0.323576,0,0,0,0,0,0,0,1,0,0,0,0,0
1231,'2020/03/23 13:24:33:487',2,0.600612,-0.370647,0.171855,0.01059,0.466982,0.331473,0.258334,0.162322,0.241615,0.321229,0.329507,0.2016,0.336771,0,0,0,0,0,0,0,1,0,0,0,0,0
